"","fecha_dia","empresa","producto","menciones_positivas","menciones_negativas","menciones_neutras"
"1581",2025-02-07,"Nike","Football Boots",384,193,417
"1582",2025-02-07,"Nike","Jordan",391,163,392
"1583",2025-02-07,"Nike","Nike+ App",360,182,413
"1584",2025-02-07,"Nike","Running Shoes",344,197,386
"1585",2025-02-07,"Nvidia","AI Chips",365,177,411
"1586",2025-02-07,"Nvidia","Cloud Gaming",374,182,379
"1587",2025-02-07,"Nvidia","DLSS Tech",404,184,355
"1588",2025-02-07,"Nvidia","GPU Drivers",397,183,372
"1589",2025-02-07,"Nvidia","RTX GPUs",354,162,400
"1590",2025-02-07,"Nvidia","RTX Laptops",358,189,345
"1591",2025-02-07,"Tesla","Model 3",370,209,352
"1592",2025-02-07,"Tesla","Model S",381,198,405
"1593",2025-02-07,"Tesla","Model X",388,195,403
"1594",2025-02-07,"Tesla","Model Y",392,203,410
"1595",2025-02-07,"Tesla","Powerwall",376,178,403
"1596",2025-02-07,"Tesla","Solar Roof",389,207,351
"1597",2025-02-08,"Apple","AirPods",392,193,394
"1598",2025-02-08,"Apple","App Store",373,180,392
"1599",2025-02-08,"Apple","Apple Watch",383,169,403
"1600",2025-02-08,"Apple","MacBook",373,211,388
"1601",2025-02-08,"Apple","iPad",379,216,368
"1602",2025-02-08,"Apple","iPhone",384,201,381
"1603",2025-02-08,"Binance","Futures",397,205,380
"1604",2025-02-08,"Binance","Margin Trading",359,192,372
"1605",2025-02-08,"Binance","P2P",383,190,366
"1606",2025-02-08,"Binance","Spot Exchange",365,223,377
"1607",2025-02-08,"Binance","Staking",388,182,367
"1608",2025-02-08,"Binance","Wallet",432,185,371
"1609",2025-02-08,"Coinbase","Earn",370,201,372
"1610",2025-02-08,"Coinbase","NFT Marketplace",392,195,369
"1611",2025-02-08,"Coinbase","Pro",402,198,377
"1612",2025-02-08,"Coinbase","Spot Trading",401,166,391
"1613",2025-02-08,"Coinbase","Staking",431,197,375
"1614",2025-02-08,"Coinbase","Wallet",356,198,381
"1615",2025-02-08,"Meta","Facebook",375,193,411
"1616",2025-02-08,"Meta","Horizon Worlds",402,171,389
"1617",2025-02-08,"Meta","Instagram",365,207,363
"1618",2025-02-08,"Meta","Oculus Rift",352,196,367
"1619",2025-02-08,"Meta","Portal",406,208,381
"1620",2025-02-08,"Meta","WhatsApp",381,202,424
"1621",2025-02-08,"Nike","Air Max",383,181,379
"1622",2025-02-08,"Nike","Dri-FIT Apparel",377,189,380
"1623",2025-02-08,"Nike","Football Boots",376,190,390
"1624",2025-02-08,"Nike","Jordan",362,185,399
"1625",2025-02-08,"Nike","Nike+ App",402,193,365
"1626",2025-02-08,"Nike","Running Shoes",403,189,376
"1627",2025-02-08,"Nvidia","AI Chips",394,207,404
"1628",2025-02-08,"Nvidia","Cloud Gaming",369,192,411
"1629",2025-02-08,"Nvidia","DLSS Tech",373,215,375
"1630",2025-02-08,"Nvidia","GPU Drivers",385,167,371
"1631",2025-02-08,"Nvidia","RTX GPUs",388,171,371
"1632",2025-02-08,"Nvidia","RTX Laptops",369,206,382
"1633",2025-02-08,"Tesla","Model 3",361,199,401
"1634",2025-02-08,"Tesla","Model S",378,177,352
"1635",2025-02-08,"Tesla","Model X",410,189,388
"1636",2025-02-08,"Tesla","Model Y",415,188,384
"1637",2025-02-08,"Tesla","Powerwall",369,219,375
"1638",2025-02-08,"Tesla","Solar Roof",361,193,375
"1639",2025-02-09,"Apple","AirPods",427,191,366
"1640",2025-02-09,"Apple","App Store",351,166,393
"1641",2025-02-09,"Apple","Apple Watch",415,175,378
"1642",2025-02-09,"Apple","MacBook",384,175,364
"1643",2025-02-09,"Apple","iPad",383,174,373
"1644",2025-02-09,"Apple","iPhone",403,204,372
"1645",2025-02-09,"Binance","Futures",391,178,375
"1646",2025-02-09,"Binance","Margin Trading",405,186,382
"1647",2025-02-09,"Binance","P2P",377,201,422
"1648",2025-02-09,"Binance","Spot Exchange",378,174,390
"1649",2025-02-09,"Binance","Staking",403,201,357
"1650",2025-02-09,"Binance","Wallet",397,193,376
"1651",2025-02-09,"Coinbase","Earn",359,187,382
"1652",2025-02-09,"Coinbase","NFT Marketplace",398,190,375
"1653",2025-02-09,"Coinbase","Pro",382,218,370
"1654",2025-02-09,"Coinbase","Spot Trading",380,194,383
"1655",2025-02-09,"Coinbase","Staking",381,189,358
"1656",2025-02-09,"Coinbase","Wallet",359,204,410
"1657",2025-02-09,"Meta","Facebook",410,180,349
"1658",2025-02-09,"Meta","Horizon Worlds",379,190,380
"1659",2025-02-09,"Meta","Instagram",380,203,395
"1660",2025-02-09,"Meta","Oculus Rift",362,173,368
"1661",2025-02-09,"Meta","Portal",370,191,402
"1662",2025-02-09,"Meta","WhatsApp",365,211,418
"1663",2025-02-09,"Nike","Air Max",424,187,417
"1664",2025-02-09,"Nike","Dri-FIT Apparel",375,193,372
"1665",2025-02-09,"Nike","Football Boots",422,186,384
"1666",2025-02-09,"Nike","Jordan",357,201,363
"1667",2025-02-09,"Nike","Nike+ App",354,169,355
"1668",2025-02-09,"Nike","Running Shoes",375,197,378
"1669",2025-02-09,"Nvidia","AI Chips",381,176,399
"1670",2025-02-09,"Nvidia","Cloud Gaming",400,170,386
"1671",2025-02-09,"Nvidia","DLSS Tech",413,201,372
"1672",2025-02-09,"Nvidia","GPU Drivers",392,190,400
"1673",2025-02-09,"Nvidia","RTX GPUs",398,191,356
"1674",2025-02-09,"Nvidia","RTX Laptops",349,194,393
"1675",2025-02-09,"Tesla","Model 3",413,186,407
"1676",2025-02-09,"Tesla","Model S",398,197,380
"1677",2025-02-09,"Tesla","Model X",396,171,399
"1678",2025-02-09,"Tesla","Model Y",395,226,414
"1679",2025-02-09,"Tesla","Powerwall",388,200,378
"1680",2025-02-09,"Tesla","Solar Roof",412,177,404
"1681",2025-02-10,"Apple","AirPods",396,188,380
"1682",2025-02-10,"Apple","App Store",390,209,393
"1683",2025-02-10,"Apple","Apple Watch",385,210,378
"1684",2025-02-10,"Apple","MacBook",392,178,379
"1685",2025-02-10,"Apple","iPad",405,200,392
"1686",2025-02-10,"Apple","iPhone",361,193,360
"1687",2025-02-10,"Binance","Futures",382,210,426
"1688",2025-02-10,"Binance","Margin Trading",367,187,335
"1689",2025-02-10,"Binance","P2P",396,201,402
"1690",2025-02-10,"Binance","Spot Exchange",399,213,382
"1691",2025-02-10,"Binance","Staking",362,184,371
"1692",2025-02-10,"Binance","Wallet",398,196,379
"1693",2025-02-10,"Coinbase","Earn",394,190,374
"1694",2025-02-10,"Coinbase","NFT Marketplace",367,191,375
"1695",2025-02-10,"Coinbase","Pro",378,177,387
"1696",2025-02-10,"Coinbase","Spot Trading",410,194,388
"1697",2025-02-10,"Coinbase","Staking",383,217,390
"1698",2025-02-10,"Coinbase","Wallet",386,189,365
"1699",2025-02-10,"Meta","Facebook",402,208,373
"1700",2025-02-10,"Meta","Horizon Worlds",389,188,360
"1701",2025-02-10,"Meta","Instagram",376,174,372
"1702",2025-02-10,"Meta","Oculus Rift",432,184,409
"1703",2025-02-10,"Meta","Portal",341,205,389
"1704",2025-02-10,"Meta","WhatsApp",370,198,371
"1705",2025-02-10,"Nike","Air Max",380,177,385
"1706",2025-02-10,"Nike","Dri-FIT Apparel",373,189,396
"1707",2025-02-10,"Nike","Football Boots",426,191,395
"1708",2025-02-10,"Nike","Jordan",336,189,380
"1709",2025-02-10,"Nike","Nike+ App",358,196,361
"1710",2025-02-10,"Nike","Running Shoes",370,204,378
"1711",2025-02-10,"Nvidia","AI Chips",343,186,409
"1712",2025-02-10,"Nvidia","Cloud Gaming",399,182,343
"1713",2025-02-10,"Nvidia","DLSS Tech",357,197,331
"1714",2025-02-10,"Nvidia","GPU Drivers",382,184,379
"1715",2025-02-10,"Nvidia","RTX GPUs",407,194,409
"1716",2025-02-10,"Nvidia","RTX Laptops",379,189,362
"1717",2025-02-10,"Tesla","Model 3",355,204,385
"1718",2025-02-10,"Tesla","Model S",380,177,378
"1719",2025-02-10,"Tesla","Model X",407,219,411
"1720",2025-02-10,"Tesla","Model Y",438,210,406
"1721",2025-02-10,"Tesla","Powerwall",369,185,391
"1722",2025-02-10,"Tesla","Solar Roof",425,207,390
"1723",2025-02-11,"Apple","AirPods",395,169,382
"1724",2025-02-11,"Apple","App Store",410,176,389
"1725",2025-02-11,"Apple","Apple Watch",393,209,382
"1726",2025-02-11,"Apple","MacBook",382,176,388
"1727",2025-02-11,"Apple","iPad",395,182,408
"1728",2025-02-11,"Apple","iPhone",373,170,355
"1729",2025-02-11,"Binance","Futures",401,195,409
"1730",2025-02-11,"Binance","Margin Trading",412,223,373
"1731",2025-02-11,"Binance","P2P",362,180,385
"1732",2025-02-11,"Binance","Spot Exchange",429,184,408
"1733",2025-02-11,"Binance","Staking",376,198,359
"1734",2025-02-11,"Binance","Wallet",386,196,376
"1735",2025-02-11,"Coinbase","Earn",382,202,382
"1736",2025-02-11,"Coinbase","NFT Marketplace",414,211,386
"1737",2025-02-11,"Coinbase","Pro",365,164,365
"1738",2025-02-11,"Coinbase","Spot Trading",399,206,400
"1739",2025-02-11,"Coinbase","Staking",370,176,399
"1740",2025-02-11,"Coinbase","Wallet",367,170,385
"1741",2025-02-11,"Meta","Facebook",412,186,396
"1742",2025-02-11,"Meta","Horizon Worlds",388,191,406
"1743",2025-02-11,"Meta","Instagram",358,188,371
"1744",2025-02-11,"Meta","Oculus Rift",381,187,391
"1745",2025-02-11,"Meta","Portal",402,186,396
"1746",2025-02-11,"Meta","WhatsApp",399,166,413
"1747",2025-02-11,"Nike","Air Max",380,189,369
"1748",2025-02-11,"Nike","Dri-FIT Apparel",405,208,402
"1749",2025-02-11,"Nike","Football Boots",371,201,383
"1750",2025-02-11,"Nike","Jordan",385,201,366
"1751",2025-02-11,"Nike","Nike+ App",372,188,399
"1752",2025-02-11,"Nike","Running Shoes",365,190,393
"1753",2025-02-11,"Nvidia","AI Chips",414,182,354
"1754",2025-02-11,"Nvidia","Cloud Gaming",373,212,397
"1755",2025-02-11,"Nvidia","DLSS Tech",414,185,348
"1756",2025-02-11,"Nvidia","GPU Drivers",367,198,343
"1757",2025-02-11,"Nvidia","RTX GPUs",374,189,386
"1758",2025-02-11,"Nvidia","RTX Laptops",419,199,429
"1759",2025-02-11,"Tesla","Model 3",397,183,359
"1760",2025-02-11,"Tesla","Model S",367,169,369
"1761",2025-02-11,"Tesla","Model X",370,202,394
"1762",2025-02-11,"Tesla","Model Y",372,178,382
"1763",2025-02-11,"Tesla","Powerwall",389,186,383
"1764",2025-02-11,"Tesla","Solar Roof",385,193,398
"1765",2025-02-12,"Apple","AirPods",397,188,355
"1766",2025-02-12,"Apple","App Store",376,182,382
"1767",2025-02-12,"Apple","Apple Watch",355,204,391
"1768",2025-02-12,"Apple","MacBook",402,201,380
"1769",2025-02-12,"Apple","iPad",400,209,348
"1770",2025-02-12,"Apple","iPhone",358,177,386
"1771",2025-02-12,"Binance","Futures",395,178,396
"1772",2025-02-12,"Binance","Margin Trading",367,191,388
"1773",2025-02-12,"Binance","P2P",420,187,405
"1774",2025-02-12,"Binance","Spot Exchange",377,205,387
"1775",2025-02-12,"Binance","Staking",375,196,384
"1776",2025-02-12,"Binance","Wallet",390,212,382
"1777",2025-02-12,"Coinbase","Earn",365,166,371
"1778",2025-02-12,"Coinbase","NFT Marketplace",396,188,373
"1779",2025-02-12,"Coinbase","Pro",390,217,383
"1780",2025-02-12,"Coinbase","Spot Trading",408,163,376
"1781",2025-02-12,"Coinbase","Staking",377,177,401
"1782",2025-02-12,"Coinbase","Wallet",401,215,372
"1783",2025-02-12,"Meta","Facebook",415,207,385
"1784",2025-02-12,"Meta","Horizon Worlds",379,190,371
"1785",2025-02-12,"Meta","Instagram",387,202,387
"1786",2025-02-12,"Meta","Oculus Rift",406,207,406
"1787",2025-02-12,"Meta","Portal",360,210,427
"1788",2025-02-12,"Meta","WhatsApp",370,204,390
"1789",2025-02-12,"Nike","Air Max",386,214,377
"1790",2025-02-12,"Nike","Dri-FIT Apparel",388,206,415
"1791",2025-02-12,"Nike","Football Boots",379,188,373
"1792",2025-02-12,"Nike","Jordan",367,170,404
"1793",2025-02-12,"Nike","Nike+ App",376,197,407
"1794",2025-02-12,"Nike","Running Shoes",420,201,358
"1795",2025-02-12,"Nvidia","AI Chips",384,183,371
"1796",2025-02-12,"Nvidia","Cloud Gaming",384,194,402
"1797",2025-02-12,"Nvidia","DLSS Tech",368,209,402
"1798",2025-02-12,"Nvidia","GPU Drivers",394,196,384
"1799",2025-02-12,"Nvidia","RTX GPUs",354,216,382
"1800",2025-02-12,"Nvidia","RTX Laptops",375,197,391
"1801",2025-02-12,"Tesla","Model 3",345,179,425
"1802",2025-02-12,"Tesla","Model S",333,196,351
"1803",2025-02-12,"Tesla","Model X",354,203,395
"1804",2025-02-12,"Tesla","Model Y",355,203,390
"1805",2025-02-12,"Tesla","Powerwall",419,205,436
"1806",2025-02-12,"Tesla","Solar Roof",374,182,372
"1807",2025-02-13,"Apple","AirPods",383,208,368
"1808",2025-02-13,"Apple","App Store",365,195,357
"1809",2025-02-13,"Apple","Apple Watch",377,188,389
"1810",2025-02-13,"Apple","MacBook",355,196,383
"1811",2025-02-13,"Apple","iPad",402,183,360
"1812",2025-02-13,"Apple","iPhone",330,198,362
"1813",2025-02-13,"Binance","Futures",375,197,367
"1814",2025-02-13,"Binance","Margin Trading",402,201,402
"1815",2025-02-13,"Binance","P2P",394,180,402
"1816",2025-02-13,"Binance","Spot Exchange",395,190,383
"1817",2025-02-13,"Binance","Staking",397,188,352
"1818",2025-02-13,"Binance","Wallet",405,196,372
"1819",2025-02-13,"Coinbase","Earn",361,176,381
"1820",2025-02-13,"Coinbase","NFT Marketplace",419,190,356
"1821",2025-02-13,"Coinbase","Pro",367,202,349
"1822",2025-02-13,"Coinbase","Spot Trading",337,191,384
"1823",2025-02-13,"Coinbase","Staking",387,201,418
"1824",2025-02-13,"Coinbase","Wallet",359,181,410
"1825",2025-02-13,"Meta","Facebook",385,188,407
"1826",2025-02-13,"Meta","Horizon Worlds",381,163,428
"1827",2025-02-13,"Meta","Instagram",375,193,393
"1828",2025-02-13,"Meta","Oculus Rift",385,205,381
"1829",2025-02-13,"Meta","Portal",368,193,352
"1830",2025-02-13,"Meta","WhatsApp",395,195,343
"1831",2025-02-13,"Nike","Air Max",369,198,377
"1832",2025-02-13,"Nike","Dri-FIT Apparel",369,174,366
"1833",2025-02-13,"Nike","Football Boots",387,207,393
"1834",2025-02-13,"Nike","Jordan",411,188,366
"1835",2025-02-13,"Nike","Nike+ App",417,183,355
"1836",2025-02-13,"Nike","Running Shoes",382,189,412
"1837",2025-02-13,"Nvidia","AI Chips",392,205,395
"1838",2025-02-13,"Nvidia","Cloud Gaming",399,214,395
"1839",2025-02-13,"Nvidia","DLSS Tech",436,180,433
"1840",2025-02-13,"Nvidia","GPU Drivers",387,232,390
"1841",2025-02-13,"Nvidia","RTX GPUs",372,191,362
"1842",2025-02-13,"Nvidia","RTX Laptops",349,184,369
"1843",2025-02-13,"Tesla","Model 3",383,190,368
"1844",2025-02-13,"Tesla","Model S",401,167,347
"1845",2025-02-13,"Tesla","Model X",397,195,387
"1846",2025-02-13,"Tesla","Model Y",397,199,394
"1847",2025-02-13,"Tesla","Powerwall",372,173,393
"1848",2025-02-13,"Tesla","Solar Roof",378,211,367
"1849",2025-02-14,"Apple","AirPods",372,197,403
"1850",2025-02-14,"Apple","App Store",382,209,388
"1851",2025-02-14,"Apple","Apple Watch",404,171,406
"1852",2025-02-14,"Apple","MacBook",418,197,372
"1853",2025-02-14,"Apple","iPad",379,168,369
"1854",2025-02-14,"Apple","iPhone",399,169,356
"1855",2025-02-14,"Binance","Futures",404,207,405
"1856",2025-02-14,"Binance","Margin Trading",392,196,375
"1857",2025-02-14,"Binance","P2P",364,196,414
"1858",2025-02-14,"Binance","Spot Exchange",389,208,413
"1859",2025-02-14,"Binance","Staking",385,191,376
"1860",2025-02-14,"Binance","Wallet",360,200,400
"1861",2025-02-14,"Coinbase","Earn",384,182,386
"1862",2025-02-14,"Coinbase","NFT Marketplace",329,189,404
"1863",2025-02-14,"Coinbase","Pro",396,206,364
"1864",2025-02-14,"Coinbase","Spot Trading",365,199,391
"1865",2025-02-14,"Coinbase","Staking",395,179,396
"1866",2025-02-14,"Coinbase","Wallet",335,191,379
"1867",2025-02-14,"Meta","Facebook",421,190,383
"1868",2025-02-14,"Meta","Horizon Worlds",392,201,380
"1869",2025-02-14,"Meta","Instagram",351,165,384
"1870",2025-02-14,"Meta","Oculus Rift",357,211,348
"1871",2025-02-14,"Meta","Portal",404,180,405
"1872",2025-02-14,"Meta","WhatsApp",372,174,383
"1873",2025-02-14,"Nike","Air Max",408,181,367
"1874",2025-02-14,"Nike","Dri-FIT Apparel",381,206,363
"1875",2025-02-14,"Nike","Football Boots",393,199,411
"1876",2025-02-14,"Nike","Jordan",367,200,350
"1877",2025-02-14,"Nike","Nike+ App",381,172,420
"1878",2025-02-14,"Nike","Running Shoes",367,170,367
"1879",2025-02-14,"Nvidia","AI Chips",394,186,369
"1880",2025-02-14,"Nvidia","Cloud Gaming",372,208,399
"1881",2025-02-14,"Nvidia","DLSS Tech",385,191,406
"1882",2025-02-14,"Nvidia","GPU Drivers",372,181,361
"1883",2025-02-14,"Nvidia","RTX GPUs",410,157,394
"1884",2025-02-14,"Nvidia","RTX Laptops",379,190,409
"1885",2025-02-14,"Tesla","Model 3",385,214,364
"1886",2025-02-14,"Tesla","Model S",378,194,374
"1887",2025-02-14,"Tesla","Model X",391,186,384
"1888",2025-02-14,"Tesla","Model Y",377,186,393
"1889",2025-02-14,"Tesla","Powerwall",409,222,388
"1890",2025-02-14,"Tesla","Solar Roof",379,233,380
"1891",2025-02-15,"Apple","AirPods",366,206,398
"1892",2025-02-15,"Apple","App Store",394,194,371
"1893",2025-02-15,"Apple","Apple Watch",373,203,400
"1894",2025-02-15,"Apple","MacBook",399,186,361
"1895",2025-02-15,"Apple","iPad",363,162,355
"1896",2025-02-15,"Apple","iPhone",387,169,369
"1897",2025-02-15,"Binance","Futures",380,191,390
"1898",2025-02-15,"Binance","Margin Trading",398,194,380
"1899",2025-02-15,"Binance","P2P",358,218,411
"1900",2025-02-15,"Binance","Spot Exchange",398,186,364
"1901",2025-02-15,"Binance","Staking",423,195,376
"1902",2025-02-15,"Binance","Wallet",392,185,402
"1903",2025-02-15,"Coinbase","Earn",369,194,376
"1904",2025-02-15,"Coinbase","NFT Marketplace",394,168,405
"1905",2025-02-15,"Coinbase","Pro",398,195,394
"1906",2025-02-15,"Coinbase","Spot Trading",356,194,401
"1907",2025-02-15,"Coinbase","Staking",398,205,391
"1908",2025-02-15,"Coinbase","Wallet",428,199,411
"1909",2025-02-15,"Meta","Facebook",417,188,390
"1910",2025-02-15,"Meta","Horizon Worlds",388,206,404
"1911",2025-02-15,"Meta","Instagram",372,185,382
"1912",2025-02-15,"Meta","Oculus Rift",399,198,368
"1913",2025-02-15,"Meta","Portal",382,179,405
"1914",2025-02-15,"Meta","WhatsApp",429,187,394
"1915",2025-02-15,"Nike","Air Max",393,186,384
"1916",2025-02-15,"Nike","Dri-FIT Apparel",393,190,402
"1917",2025-02-15,"Nike","Football Boots",396,193,376
"1918",2025-02-15,"Nike","Jordan",382,176,384
"1919",2025-02-15,"Nike","Nike+ App",401,209,384
"1920",2025-02-15,"Nike","Running Shoes",395,188,392
"1921",2025-02-15,"Nvidia","AI Chips",406,184,401
"1922",2025-02-15,"Nvidia","Cloud Gaming",375,190,380
"1923",2025-02-15,"Nvidia","DLSS Tech",350,208,341
"1924",2025-02-15,"Nvidia","GPU Drivers",361,206,372
"1925",2025-02-15,"Nvidia","RTX GPUs",407,188,380
"1926",2025-02-15,"Nvidia","RTX Laptops",415,167,386
"1927",2025-02-15,"Tesla","Model 3",370,188,374
"1928",2025-02-15,"Tesla","Model S",352,195,388
"1929",2025-02-15,"Tesla","Model X",392,177,383
"1930",2025-02-15,"Tesla","Model Y",379,203,399
"1931",2025-02-15,"Tesla","Powerwall",395,182,411
"1932",2025-02-15,"Tesla","Solar Roof",391,188,432
"1933",2025-02-16,"Apple","AirPods",386,197,374
"1934",2025-02-16,"Apple","App Store",352,198,353
"1935",2025-02-16,"Apple","Apple Watch",404,198,410
"1936",2025-02-16,"Apple","MacBook",367,172,407
"1937",2025-02-16,"Apple","iPad",395,208,399
"1938",2025-02-16,"Apple","iPhone",402,192,373
"1939",2025-02-16,"Binance","Futures",384,219,435
"1940",2025-02-16,"Binance","Margin Trading",381,209,390
"1941",2025-02-16,"Binance","P2P",363,198,381
"1942",2025-02-16,"Binance","Spot Exchange",379,191,407
"1943",2025-02-16,"Binance","Staking",363,219,429
"1944",2025-02-16,"Binance","Wallet",354,190,393
"1945",2025-02-16,"Coinbase","Earn",403,176,393
"1946",2025-02-16,"Coinbase","NFT Marketplace",421,180,395
"1947",2025-02-16,"Coinbase","Pro",398,185,363
"1948",2025-02-16,"Coinbase","Spot Trading",399,182,391
"1949",2025-02-16,"Coinbase","Staking",392,176,388
"1950",2025-02-16,"Coinbase","Wallet",373,165,384
"1951",2025-02-16,"Meta","Facebook",394,179,372
"1952",2025-02-16,"Meta","Horizon Worlds",373,186,364
"1953",2025-02-16,"Meta","Instagram",414,199,376
"1954",2025-02-16,"Meta","Oculus Rift",390,195,370
"1955",2025-02-16,"Meta","Portal",387,194,400
"1956",2025-02-16,"Meta","WhatsApp",368,189,380
"1957",2025-02-16,"Nike","Air Max",368,190,389
"1958",2025-02-16,"Nike","Dri-FIT Apparel",380,183,354
"1959",2025-02-16,"Nike","Football Boots",383,188,383
"1960",2025-02-16,"Nike","Jordan",389,183,382
"1961",2025-02-16,"Nike","Nike+ App",355,207,379
"1962",2025-02-16,"Nike","Running Shoes",382,188,387
"1963",2025-02-16,"Nvidia","AI Chips",383,214,391
"1964",2025-02-16,"Nvidia","Cloud Gaming",386,197,389
"1965",2025-02-16,"Nvidia","DLSS Tech",355,175,387
"1966",2025-02-16,"Nvidia","GPU Drivers",384,180,379
"1967",2025-02-16,"Nvidia","RTX GPUs",418,199,413
"1968",2025-02-16,"Nvidia","RTX Laptops",389,206,388
"1969",2025-02-16,"Tesla","Model 3",359,197,368
"1970",2025-02-16,"Tesla","Model S",409,184,341
"1971",2025-02-16,"Tesla","Model X",382,218,401
"1972",2025-02-16,"Tesla","Model Y",385,201,424
"1973",2025-02-16,"Tesla","Powerwall",429,175,381
"1974",2025-02-16,"Tesla","Solar Roof",414,182,385
"1975",2025-02-17,"Apple","AirPods",368,185,375
"1976",2025-02-17,"Apple","App Store",379,194,388
"1977",2025-02-17,"Apple","Apple Watch",376,200,347
"1978",2025-02-17,"Apple","MacBook",365,179,381
"1979",2025-02-17,"Apple","iPad",400,186,377
"1980",2025-02-17,"Apple","iPhone",399,204,338
"1981",2025-02-17,"Binance","Futures",401,195,357
"1982",2025-02-17,"Binance","Margin Trading",400,181,364
"1983",2025-02-17,"Binance","P2P",358,180,395
"1984",2025-02-17,"Binance","Spot Exchange",373,213,391
"1985",2025-02-17,"Binance","Staking",369,183,397
"1986",2025-02-17,"Binance","Wallet",369,183,373
"1987",2025-02-17,"Coinbase","Earn",393,215,393
"1988",2025-02-17,"Coinbase","NFT Marketplace",396,205,351
"1989",2025-02-17,"Coinbase","Pro",392,154,377
